2025-05-27T05:03:58.455Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:04:05.987Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:04:09.691Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:04:12.255Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:05:26.725Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:10:58.821Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:16:48.129Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:16:49.751Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:16:51.951Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:16:53.609Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:17:01.373Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:24:04.930Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:25:10.208Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:25:19.331Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:25:24.640Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:26:11.668Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:26:24.261Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMetrics | Details: Viewing risk metrics dashboard [Risk viewed or clicked] 
2025-05-27T05:26:25.263Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:27:33.770Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:27:35.352Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:33:00.034Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:35:17.701Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:35:27.501Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T05:35:32.665Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:35:35.113Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T05:35:35.149Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T05:35:46.500Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:36:03.394Z [INFO] [INCIDENT] Incident Module - Action: ANALYZE on Incident | Details: Analyzing incident with SLM model 
2025-05-27T05:36:10.125Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T05:36:14.870Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 14 
2025-05-27T05:36:14.915Z [INFO] [INCIDENT] Incident Module - Action: UPDATE on Incident | Details: Updating incident 14 
2025-05-27T05:36:31.993Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:39:20.823Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:39:42.846Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:40:11.614Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:42:28.868Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:42:41.541Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:46:48.092Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:46:52.299Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T05:47:04.866Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T08:08:05.403Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T08:08:28.928Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T08:08:29.015Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T08:08:35.447Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T08:08:37.392Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T08:08:43.905Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T08:08:51.463Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T08:08:56.589Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T08:08:58.389Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T08:09:00.137Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T08:09:04.305Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMetrics | Details: Viewing risk metrics dashboard [Risk viewed or clicked] 
2025-05-27T08:09:38.778Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T10:56:36.479Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:09:43.559Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:11:09.195Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:11:20.848Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 15 
2025-05-27T11:11:20.910Z [INFO] [INCIDENT] Incident Module - Action: UPDATE on Incident | Details: Updating incident 15 
2025-05-27T11:11:29.908Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 15 
2025-05-27T11:11:29.929Z [INFO] [INCIDENT] Incident Module - Action: UPDATE on Incident | Details: Updating incident 15 
2025-05-27T11:11:43.309Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:15:49.991Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:19:01.971Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:27:40.771Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:31:02.316Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:31:15.200Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:32:26.272Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:32:31.397Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:32:33.268Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:32:33.305Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:38:04.617Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:38:04.747Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:39:32.741Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T11:39:45.491Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:39:45.538Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:43:04.681Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:43:04.828Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:45:53.617Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:45:53.831Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:46:13.004Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:46:13.069Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T11:49:19.772Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T11:49:19.877Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T14:48:26.162Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T14:48:26.460Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T14:49:01.856Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T14:49:01.944Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T15:07:42.920Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T15:07:43.146Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T15:13:04.376Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T15:13:06.156Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T15:13:10.696Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T15:13:13.585Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T15:13:16.708Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T15:13:16.778Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T15:13:20.250Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T15:13:22.553Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T15:17:47.513Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T15:39:07.741Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T16:28:43.056Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T16:37:10.904Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T16:43:39.958Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:30:31.641Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:36:27.102Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:36:38.317Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T17:36:42.681Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:36:42.740Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T17:36:44.789Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T17:36:46.844Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:38:00.037Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:43:40.574Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T17:53:31.058Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T18:00:10.971Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T18:56:57.995Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T18:58:48.029Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T19:02:04.717Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T19:04:29.825Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T19:04:36.089Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:04:51.056Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T19:04:51.096Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T19:04:52.864Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:05:07.996Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:13:12.537Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:19:58.887Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:25:43.552Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:27:52.582Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:28:34.392Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:28:35.833Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:28:38.857Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:32:06.348Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:32:27.752Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:32:31.425Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T19:32:31.429Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T19:42:03.964Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:42:08.688Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:42:20.619Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:42:29.072Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:42:30.080Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:42:32.798Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T19:42:37.604Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T19:42:40.529Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:42:41.908Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:43:10.081Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:43:16.507Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T19:43:16.509Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T19:51:02.600Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:51:07.118Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T19:51:07.139Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T19:57:01.137Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T19:57:04.264Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T19:57:04.267Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T19:57:14.322Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 20 [Risk viewed or clicked] 
2025-05-27T19:57:14.437Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 20 [Risk viewed or clicked] 
2025-05-27T19:57:14.502Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 20 [Risk viewed or clicked] 
2025-05-27T19:57:59.804Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 20 [Risk viewed or clicked] 
2025-05-27T19:58:00.109Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 20 [Risk viewed or clicked] 
2025-05-27T19:58:00.179Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 20 [Risk viewed or clicked] 
2025-05-27T21:08:28.633Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T21:08:36.143Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T21:08:36.154Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T21:08:42.288Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 18 [Risk viewed or clicked] 
2025-05-27T21:08:42.390Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 18 [Risk viewed or clicked] 
2025-05-27T21:08:42.441Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 18 [Risk viewed or clicked] 
2025-05-27T21:09:26.931Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 19 [Risk viewed or clicked] 
2025-05-27T21:09:27.071Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 19 [Risk viewed or clicked] 
2025-05-27T21:09:27.132Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 19 [Risk viewed or clicked] 
2025-05-27T21:43:42.355Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T21:43:48.790Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T21:43:48.815Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T21:43:52.914Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 18 [Risk viewed or clicked] 
2025-05-27T21:43:53.053Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 18 [Risk viewed or clicked] 
2025-05-27T21:43:53.114Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 18 [Risk viewed or clicked] 
2025-05-27T21:45:17.463Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T21:45:23.367Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T21:45:23.375Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T21:45:26.131Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 20 [Risk viewed or clicked] 
2025-05-27T21:45:26.192Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 20 [Risk viewed or clicked] 
2025-05-27T21:45:26.256Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 20 [Risk viewed or clicked] 
2025-05-27T21:52:34.993Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T21:52:39.751Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 1 [Risk viewed or clicked] 
2025-05-27T21:52:39.761Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 1 [Risk viewed or clicked] 
2025-05-27T21:52:43.271Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskMitigation | Details: Viewing mitigations for risk 20 [Risk viewed or clicked] 
2025-05-27T21:52:43.357Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing latest review for risk 20 [Risk viewed or clicked] 
2025-05-27T21:52:43.409Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing assigned reviewer for risk 20 [Risk viewed or clicked] 
2025-05-27T21:53:21.496Z [INFO] [RISK] Risk Module - Action: UPDATE on RiskMitigation | Details: Updating mitigation status for risk 20 to Revision Required by Reviewer [Risk updated] 
2025-05-27T21:55:08.564Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 2 [Risk viewed or clicked] 
2025-05-27T21:55:08.622Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 2 [Risk viewed or clicked] 
2025-05-27T22:05:26.639Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:05:31.381Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 2 [Risk viewed or clicked] 
2025-05-27T22:05:31.384Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 2 [Risk viewed or clicked] 
2025-05-27T22:13:07.719Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:13:11.496Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 2 [Risk viewed or clicked] 
2025-05-27T22:13:11.566Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 2 [Risk viewed or clicked] 
2025-05-27T22:20:29.408Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:20:40.333Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 2 [Risk viewed or clicked] 
2025-05-27T22:20:40.343Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 2 [Risk viewed or clicked] 
2025-05-27T22:33:23.921Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:33:27.314Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskInstance | Details: Viewing risks assigned to user 2 [Risk viewed or clicked] 
2025-05-27T22:33:27.447Z [DEBUG] [RISK] Risk Module - Action: VIEW on RiskReview | Details: Viewing reviewer tasks for user 2 [Risk viewed or clicked] 
2025-05-27T22:33:49.057Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:34:01.529Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:34:03.433Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:34:06.944Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:34:38.939Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:34:44.496Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:46:18.923Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:46:36.274Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:46:45.540Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:46:47.414Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:46:53.089Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:53:44.803Z [INFO] [USER] User Module - Action: VIEW on CustomUser | Details: Viewing custom users 
2025-05-27T22:53:56.477Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T22:54:07.447Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:54:11.297Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T22:54:14.502Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:54:17.508Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T22:54:17.550Z [INFO] [RISK] Risk Module - Action: LIST on Risk | Details: Viewing all risks 
2025-05-27T22:54:20.103Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:54:21.352Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
2025-05-27T22:54:21.409Z [INFO] [INCIDENT] Incident Module - Action: UPDATE on Incident | Details: Updating incident 1 
2025-05-27T22:54:30.775Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-27T22:54:41.767Z [INFO] [INCIDENT] Incident Module - Action: ANALYZE on Incident | Details: Analyzing incident with SLM model 
2025-05-28T04:12:07.375Z [INFO] [INCIDENT] Incident Module - Action: LIST on Incident | Details: Viewing all incidents 
2025-05-28T04:12:11.382Z [INFO] [INCIDENT] Incident Module - Action: VIEW on Incident | Details: Viewing incident 1 
